Fecha Orden;CodVenta;CodTienda;CodProducto;CodCliente;Cantidad;Precio;Coste;%IVA
1/02/2026;241168;287;486;210282;1;159;59.466;21
1/02/2026;241169;487;347;210283;1;3399.99;1912.1544;8
1/02/2026;241170;23;480;210284;1;2.29;0.8565;21
1/02/2026;241171;287;217;210285;4;34.99;13.0863;21
1/02/2026;241172;525;225;210286;3;8.99;6.9223;21
1/02/2026;241173;93;538;210287;1;21.49;8.0373;4
1/02/2026;241174;286;529;210288;4;3.99;1.4923;10
1/02/2026;241175;302;540;210289;4;32.6;12.1924;8
1/02/2026;241176;549;530;210290;1;4.99;1.8663;8
1/02/2026;241177;258;484;210291;4;7.95;2.9733;8
1/02/2026;241178;143;467;210292;3;24.49;9.1593;10
1/02/2026;241179;405;485;210293;1;21.98;8.2205;4
1/02/2026;241180;75;330;210294;1;699.0982;413.1463;8
1/02/2026;241181;231;310;210295;2;3578.27;2171.2942;21
1/02/2026;241182;395;486;210296;2;159;59.466;21
1/02/2026;241183;173;480;210297;4;2.29;0.8565;8
1/02/2026;241184;601;530;210298;3;4.99;1.8663;21
1/02/2026;241185;585;537;210299;2;35;13.09;4
1/02/2026;241186;523;530;210300;2;4.99;1.8663;8
1/02/2026;241187;491;528;210301;2;4.99;1.8663;8
1/02/2026;241188;75;358;210302;2;2049.0982;1105.81;8
1/02/2026;241189;514;225;210303;3;8.99;6.9223;8
1/02/2026;241190;98;491;210304;4;53.99;41.5723;10
1/02/2026;241191;35;573;210305;1;2384.07;1481.9379;8
1/02/2026;241192;35;585;210306;4;742.35;461.4448;4
1/02/2026;241193;24;539;210307;2;24.99;9.3463;21
1/02/2026;241194;212;529;210308;2;3.99;1.4923;8
1/02/2026;241195;647;595;210309;2;564.99;308.2179;4
1/02/2026;241196;549;477;210310;3;4.99;1.8663;4
1/02/2026;241197;528;604;210311;3;539.99;343.6496;21
1/02/2026;241198;75;214;210312;1;34.99;13.0863;8
1/02/2026;241199;286;487;210313;4;54.99;20.5663;8
1/02/2026;241200;173;484;210314;4;7.95;2.9733;10
1/02/2026;241201;487;580;210315;4;1700.99;1082.51;8
1/02/2026;241202;234;352;210316;2;2071.4196;1117.8559;10
1/02/2026;241203;395;539;210317;3;24.99;9.3463;4
1/02/2026;241204;66;478;210318;1;9.99;3.7363;4
1/02/2026;241205;513;477;210319;3;4.99;1.8663;8
1/02/2026;241206;154;491;210320;4;53.99;41.5723;8
1/02/2026;241207;514;478;210321;1;9.99;3.7363;8
1/02/2026;241208;461;228;210322;2;49.99;38.4923;4
1/02/2026;241209;552;465;210323;1;24.49;9.1593;8
1/02/2026;241210;537;528;210324;3;4.99;1.8663;8
1/02/2026;241211;306;386;210325;2;1120.49;713.0798;8
1/02/2026;241212;491;314;210326;1;3578.27;2171.2942;8
1/02/2026;241213;647;563;210327;4;2384.07;1481.9379;4
1/02/2026;241214;601;587;210328;4;769.49;419.7784;4
1/02/2026;241215;492;476;210329;1;69.99;26.1763;4
1/02/2026;241216;395;477;210330;2;4.99;1.8663;4
1/02/2026;241217;95;478;210331;3;9.99;3.7363;8
1/02/2026;241218;256;536;210332;2;29.99;11.2163;10
1/02/2026;241219;213;379;210333;1;2181.5625;1320.6838;8
1/02/2026;241220;528;490;210334;1;53.99;41.5723;8
1/02/2026;241221;264;541;210335;3;28.99;10.8423;8
1/02/2026;241222;351;485;210336;3;21.98;8.2205;4
1/02/2026;241223;212;477;210337;4;4.99;1.8663;4
1/02/2026;241224;635;375;210338;4;2181.5625;1320.6838;8
1/02/2026;241225;295;369;210339;4;2443.35;1518.7864;21
1/02/2026;241226;405;538;210340;3;21.49;8.0373;4
1/02/2026;241227;456;372;210341;3;2443.35;1554.9479;8
1/02/2026;241228;93;225;210342;4;8.99;6.9223;4
1/02/2026;241229;75;214;210343;3;34.99;13.0863;4
1/02/2026;241230;287;540;210344;4;32.6;12.1924;4
1/02/2026;241231;526;312;210345;3;3578.27;2171.2942;21
1/02/2026;241232;411;222;210346;1;34.99;13.0863;21
1/02/2026;241233;416;535;210347;2;24.99;9.3463;8
1/02/2026;241234;549;541;210348;2;28.99;10.8423;8
1/02/2026;241235;549;375;210349;4;2181.5625;1320.6838;4
1/02/2026;241236;525;225;210350;4;8.99;6.9223;4
1/02/2026;241237;357;481;210351;3;8.99;3.3623;4
1/02/2026;241238;75;474;210352;2;69.99;26.1763;8
1/02/2026;241239;256;538;210353;2;21.49;8.0373;4
1/02/2026;241240;635;537;210354;1;35;13.09;4
1/02/2026;241241;154;535;210355;2;24.99;9.3463;4
1/02/2026;241242;635;385;210356;3;1000.4375;605.6492;4
1/02/2026;241243;9;475;210357;3;69.99;26.1763;21
1/02/2026;241244;23;222;210358;2;34.99;13.0863;10
1/02/2026;241245;190;477;210359;1;4.99;1.8663;21
1/02/2026;241246;24;577;210360;4;1214.85;755.1508;21
1/02/2026;241247;234;225;210361;3;8.99;6.9223;8
1/02/2026;241248;195;477;210362;1;4.99;1.8663;8
1/02/2026;241249;35;312;210363;4;3578.27;2171.2942;4
1/02/2026;241250;313;479;210364;1;8.99;3.3623;8
1/02/2026;241251;461;360;210365;3;2049.0982;1105.81;8
1/02/2026;241252;491;477;210366;4;4.99;1.8663;8
1/02/2026;241253;647;362;210367;3;2049.0982;1105.81;8
1/02/2026;241254;313;484;210368;3;7.95;2.9733;4
1/02/2026;241255;474;491;210369;4;53.99;41.5723;4
1/02/2026;241256;241;476;210370;1;69.99;26.1763;8
1/02/2026;241257;572;529;210371;3;3.99;1.4923;4
1/02/2026;241258;474;481;210372;3;8.99;3.3623;8
1/02/2026;241259;487;363;210373;4;2294.99;1251.9813;21
1/02/2026;241260;313;530;210374;4;4.99;1.8663;4
1/02/2026;241261;296;359;210375;3;2294.99;1251.9813;21
1/02/2026;241262;45;528;210376;1;4.99;1.8663;4
1/02/2026;241263;295;480;210377;1;2.29;0.8565;4
1/02/2026;241264;523;487;210378;1;54.99;20.5663;4
1/02/2026;241265;357;539;210379;1;24.99;9.3463;10
1/02/2026;241266;296;536;210380;1;29.99;11.2163;10
1/02/2026;241267;213;477;210381;3;4.99;1.8663;21
1/02/2026;241268;549;359;210382;2;2294.99;1251.9813;8
1/02/2026;241269;585;541;210383;3;28.99;10.8423;8
1/02/2026;241270;190;537;210384;1;35;13.09;8
1/02/2026;241271;286;529;210385;4;3.99;1.4923;21
1/02/2026;241272;295;528;210386;1;4.99;1.8663;4
1/02/2026;241273;264;583;210387;1;1700.99;1082.51;10
1/02/2026;241274;286;217;210388;2;34.99;13.0863;10
1/02/2026;241275;561;217;210389;1;34.99;13.0863;4
1/02/2026;241276;264;214;210390;2;34.99;13.0863;4
1/02/2026;241277;142;529;210391;2;3.99;1.4923;8
1/02/2026;241278;411;485;210392;2;21.98;8.2205;4
1/02/2026;241279;643;383;210393;4;1000.4375;605.6492;4
1/02/2026;241280;23;478;210394;1;9.99;3.7363;8
1/02/2026;241281;173;477;210395;1;4.99;1.8663;21
1/02/2026;241282;491;477;210396;4;4.99;1.8663;8
1/02/2026;241283;306;377;210397;2;2181.5625;1320.6838;4
1/02/2026;241284;585;528;210398;3;4.99;1.8663;4
1/02/2026;241285;572;237;210399;2;49.99;38.4923;8
1/02/2026;241286;231;490;210400;1;53.99;41.5723;21
1/02/2026;241287;492;214;210401;4;34.99;13.0863;10
1/02/2026;241288;647;489;210402;3;53.99;41.5723;4
1/02/2026;241289;351;606;210403;2;539.99;343.6496;4
1/02/2026;241290;212;344;210404;2;3399.99;1912.1544;8
1/02/2026;241291;351;575;210405;2;2384.07;1481.9379;8
1/02/2026;241292;545;535;210406;1;24.99;9.3463;4
1/02/2026;241293;395;539;210407;3;24.99;9.3463;4
1/02/2026;241294;572;373;210408;1;2181.5625;1320.6838;4
1/02/2026;241295;24;592;210409;3;564.99;308.2179;21
1/02/2026;241296;528;485;210410;1;21.98;8.2205;8
1/02/2026;241297;287;479;210411;4;8.99;3.3623;8
1/02/2026;241298;176;530;210412;1;4.99;1.8663;4
1/02/2026;241299;601;225;210413;1;8.99;6.9223;10
1/02/2026;241300;241;540;210414;127;32.6;12.1924;21
1/02/2026;241301;95;478;210415;4;9.99;3.7363;4
1/02/2026;241302;256;568;210416;3;742.35;461.4448;21
1/02/2026;241303;537;569;210417;2;742.35;461.4448;4
1/02/2026;241304;258;528;210418;4;4.99;1.8663;4
1/02/2026;241305;143;312;210419;2;3578.27;2171.2942;4
1/02/2026;241306;386;578;210420;3;1214.85;755.1508;8
1/02/2026;241307;159;355;210421;4;2319.99;1265.6195;8
1/02/2026;241308;264;580;210422;2;1700.99;1082.51;8
1/02/2026;241309;416;480;210423;1;2.29;0.8565;21
1/02/2026;241310;93;540;210424;3;32.6;12.1924;8
1/02/2026;241311;528;479;210425;1;8.99;3.3623;21
1/02/2026;241312;601;485;210426;1;21.98;8.2205;10
1/02/2026;241313;513;538;210427;4;21.49;8.0373;10
1/02/2026;241314;24;477;210428;4;4.99;1.8663;4
1/02/2026;241315;295;386;210429;1;1120.49;713.0798;8
1/02/2026;241316;395;480;210430;4;2.29;0.8565;8
1/02/2026;241317;35;561;210431;3;2384.07;1481.9379;8
1/02/2026;241318;9;465;210432;4;24.49;9.1593;8
1/02/2026;241319;176;359;210433;3;2294.99;1251.9813;8
1/02/2026;241320;626;225;210434;1;8.99;6.9223;4
1/02/2026;241321;313;310;210435;2;3578.27;2171.2942;4
1/02/2026;241322;545;357;210436;4;2319.99;1265.6195;21
1/02/2026;241323;142;484;210437;3;7.95;2.9733;4
1/02/2026;241324;45;214;210438;4;34.99;13.0863;4
1/02/2026;241325;572;537;210439;4;35;13.09;8
1/02/2026;241326;416;471;210440;4;63.5;23.749;4
1/02/2026;241327;258;540;210441;4;32.6;12.1924;4
1/02/2026;241328;405;530;210442;1;4.99;1.8663;4
1/02/2026;241329;159;528;210443;2;4.99;1.8663;21
1/02/2026;241330;149;529;210444;4;3.99;1.4923;8
1/02/2026;241331;487;537;210445;2;35;13.09;21
1/02/2026;241332;35;529;210446;3;3.99;1.4923;8
1/02/2026;241333;549;359;210447;3;2294.99;1251.9813;4
1/02/2026;241334;287;477;210448;4;4.99;1.8663;21
1/02/2026;241335;514;485;210449;2;21.98;8.2205;4
1/02/2026;241336;525;584;210450;2;539.99;343.6496;4
1/02/2026;241337;461;536;210451;3;29.99;11.2163;10
1/02/2026;241338;514;324;210452;3;699.0982;413.1463;21
1/02/2026;241339;2;314;210453;1;3578.27;2171.2942;8
1/02/2026;241340;234;529;210454;4;3.99;1.4923;10
1/02/2026;241341;405;486;210455;3;159;59.466;4
1/02/2026;241342;9;217;210456;3;34.99;13.0863;4
1/02/2026;241343;526;362;210457;3;2049.0982;1105.81;8
1/02/2026;241344;635;231;210458;1;49.99;38.4923;8
1/02/2026;241345;164;478;210459;4;9.99;3.7363;8
1/02/2026;241346;287;583;210460;2;1700.99;1082.51;10
1/02/2026;241347;514;568;210461;3;742.35;461.4448;4
1/02/2026;241348;2;480;210462;2;2.29;0.8565;10
1/02/2026;241349;528;478;210463;1;9.99;3.7363;8
1/02/2026;241350;23;529;210464;2;3.99;1.4923;4
1/02/2026;241351;416;371;210465;2;2181.5625;1320.6838;4
1/02/2026;241352;537;528;210466;1;4.99;1.8663;8
1/02/2026;241353;45;484;210467;2;7.95;2.9733;21
1/02/2026;241354;313;386;210468;3;1120.49;713.0798;10
1/02/2026;241355;405;488;210469;3;53.99;41.5723;8
1/02/2026;241356;190;363;210470;1;2294.99;1251.9813;8
1/02/2026;241357;295;477;210471;1;4.99;1.8663;8
1/02/2026;241358;286;530;210472;2;4.99;1.8663;4
1/02/2026;241359;647;463;210473;4;24.49;9.1593;8
1/02/2026;241360;313;477;210474;3;4.99;1.8663;10
1/02/2026;241361;572;237;210475;4;49.99;38.4923;8
1/02/2026;241362;357;214;210476;2;34.99;13.0863;8
1/02/2026;241363;351;222;210477;2;34.99;13.0863;4
1/02/2026;241364;333;222;210478;1;34.99;13.0863;8
1/02/2026;241365;585;479;210479;2;8.99;3.3623;4
1/02/2026;241366;213;377;210480;2;2181.5625;1320.6838;21
1/02/2026;241367;525;467;210481;3;24.49;9.1593;8
1/02/2026;241368;66;576;210482;4;2384.07;1481.9379;10
1/02/2026;241369;45;537;210483;1;35;13.09;4
1/02/2026;241370;395;541;210484;2;28.99;10.8423;21
1/02/2026;241371;416;344;210485;3;3399.99;1912.1544;8
1/02/2026;241372;561;225;210486;1;8.99;6.9223;21
1/02/2026;241373;241;478;210487;1;9.99;3.7363;8
1/02/2026;241374;456;481;210488;1;8.99;3.3623;8
1/02/2026;241375;351;480;210489;4;2.29;0.8565;4
1/02/2026;241376;9;537;210490;1;35;13.09;8
1/02/2026;241377;395;538;210491;2;21.49;8.0373;8
1/02/2026;241378;190;480;210492;1;2.29;0.8565;8
1/02/2026;241379;386;477;210493;1;4.99;1.8663;8
1/02/2026;241380;313;478;210494;2;9.99;3.7363;8
1/02/2026;241381;35;584;210495;3;539.99;343.6496;4
1/02/2026;241382;24;217;210496;3;34.99;13.0863;4
1/02/2026;241383;528;463;210497;2;24.49;9.1593;21
1/02/2026;241384;287;485;210498;2;21.98;8.2205;10
1/02/2026;241385;491;477;210499;1;4.99;1.8663;4
1/02/2026;241386;537;606;210500;2;539.99;343.6496;21
1/02/2026;241387;561;214;210501;1;34.99;13.0863;8
1/02/2026;241388;164;484;210502;1;7.95;2.9733;4
1/02/2026;241389;552;581;210503;2;1700.99;1082.51;4
1/02/2026;241390;416;217;210504;2;34.99;13.0863;8
1/02/2026;241391;296;479;210505;2;8.99;3.3623;10
1/02/2026;241392;143;386;210506;3;1120.49;713.0798;4
1/02/2026;241393;231;539;210507;2;24.99;9.3463;8
1/02/2026;241394;313;477;210508;2;4.99;1.8663;10
1/02/2026;241395;333;530;210509;3;4.99;1.8663;10
1/02/2026;241396;258;477;210510;2;4.99;1.8663;10
1/02/2026;241397;561;234;210511;4;49.99;38.4923;10
1/02/2026;241398;456;237;210512;4;49.99;38.4923;10
1/02/2026;241399;635;529;210513;3;3.99;1.4923;10
1/02/2026;241400;351;342;210514;3;699.0982;413.1463;8
1/02/2026;241401;513;217;210515;3;34.99;13.0863;8
1/02/2026;241402;456;535;210516;2;24.99;9.3463;8
1/02/2026;241403;545;467;210517;3;24.49;9.1593;8
1/02/2026;241404;295;477;210518;4;4.99;1.8663;4
1/02/2026;241405;386;570;210519;1;742.35;461.4448;8
1/02/2026;241406;98;528;210520;4;4.99;1.8663;8
1/02/2026;241407;456;577;210521;1;1214.85;755.1508;4
1/02/2026;241408;545;579;210522;2;1214.85;755.1508;8
1/02/2026;241409;264;385;210523;2;1000.4375;605.6492;8
1/02/2026;241410;296;310;210524;3;3578.27;2171.2942;21
1/02/2026;241411;386;355;210525;4;2319.99;1265.6195;8
1/02/2026;241412;526;584;210526;4;539.99;343.6496;4
1/02/2026;241413;296;214;210527;1;34.99;13.0863;8
1/02/2026;241414;176;478;210528;2;9.99;3.7363;8
1/02/2026;241415;159;222;210529;1;34.99;13.0863;8
1/02/2026;241416;643;480;210530;2;2.29;0.8565;21
1/02/2026;241417;50;358;210531;4;2049.0982;1105.81;4
1/02/2026;241418;456;484;210532;4;7.95;2.9733;10
1/02/2026;241419;357;605;210533;1;539.99;343.6496;4
1/02/2026;241420;525;374;210534;2;2443.35;1554.9479;21
1/02/2026;241421;357;537;210535;2;35;13.09;8
1/02/2026;241422;523;566;210536;4;742.35;461.4448;4
1/02/2026;241423;258;477;210537;3;4.99;1.8663;8
1/02/2026;241424;514;217;210538;1;34.99;13.0863;8
1/02/2026;241425;491;529;210539;2;3.99;1.4923;4
1/02/2026;241426;296;539;210540;1;24.99;9.3463;8
1/02/2026;241427;95;530;210541;3;4.99;1.8663;21
1/02/2026;241428;351;357;210542;2;2319.99;1265.6195;8
1/02/2026;241429;286;541;210543;1;28.99;10.8423;4
1/02/2026;241430;585;530;210544;4;4.99;1.8663;10
1/02/2026;241431;306;536;210545;2;29.99;11.2163;8
1/02/2026;241432;45;539;210546;1;24.99;9.3463;4
1/02/2026;241433;302;536;210547;1;29.99;11.2163;21
1/02/2026;241434;190;528;210548;4;4.99;1.8663;8
1/02/2026;241435;143;480;210549;4;2.29;0.8565;4
1/02/2026;241436;561;465;210550;2;24.49;9.1593;21
1/02/2026;241437;173;539;210551;2;24.99;9.3463;4
1/02/2026;241438;234;310;210552;3;3578.27;2171.2942;8
1/02/2026;241439;561;477;210553;2;4.99;1.8663;21
1/02/2026;241440;525;540;210554;1;32.6;12.1924;21
1/02/2026;241441;572;491;210555;4;53.99;41.5723;10
1/02/2026;241442;333;477;210556;2;4.99;1.8663;8
1/02/2026;241443;95;538;210557;1;21.49;8.0373;8
1/02/2026;241444;35;477;210558;3;4.99;1.8663;8
1/02/2026;241445;572;530;210559;4;4.99;1.8663;10
1/02/2026;241446;264;222;210560;2;34.99;13.0863;8
1/02/2026;241447;357;374;210561;2;2443.35;1554.9479;8
1/02/2026;241448;395;489;210562;3;53.99;41.5723;8
1/02/2026;241449;306;375;210563;1;2181.5625;1320.6838;8
1/02/2026;241450;241;217;210564;3;34.99;13.0863;8
1/02/2026;241451;258;537;210565;4;35;13.09;8
1/02/2026;241452;296;382;210566;2;1120.49;713.0798;4
1/02/2026;241453;176;214;210567;2;34.99;13.0863;8
1/02/2026;241454;545;489;210568;2;53.99;41.5723;8
1/02/2026;241455;444;485;210569;4;21.98;8.2205;4
1/02/2026;241456;286;528;210570;2;4.99;1.8663;4
1/02/2026;241457;258;537;210571;4;35;13.09;21
1/02/2026;241458;313;485;210572;1;21.98;8.2205;8
1/02/2026;241459;461;376;210573;4;2443.35;1554.9479;8
1/02/2026;241460;264;485;210574;2;21.98;8.2205;8
1/02/2026;241461;258;484;210575;1;7.95;2.9733;8
1/02/2026;241462;386;463;210576;1;24.49;9.1593;8
1/02/2026;241463;585;528;210577;4;4.99;1.8663;8
1/02/2026;241464;635;214;210578;3;34.99;13.0863;21
1/02/2026;241465;626;488;210579;1;53.99;41.5723;10
1/02/2026;241466;513;228;210580;3;49.99;38.4923;21
